# Frequency (eV) 	 Current Real 	 Imaginary
0.2815	0.0283149	-0.288732
0.281867	0.0284323	-0.289309
0.282235	0.0285502	-0.289887
0.282602	0.0286688	-0.290466
0.28297	0.0287879	-0.291047
0.283337	0.0289076	-0.291628
0.283705	0.0290279	-0.292211
0.284072	0.0291488	-0.292795
0.28444	0.0292704	-0.29338
0.284807	0.0293925	-0.293966
0.285175	0.0295152	-0.294554
0.285542	0.0296385	-0.295142
0.28591	0.0297625	-0.295732
0.286277	0.0298871	-0.296323
0.286645	0.0300123	-0.296916
0.287012	0.0301381	-0.297509
0.28738	0.0302646	-0.298104
0.287747	0.0303918	-0.2987
0.288115	0.0305195	-0.299297
0.288482	0.030648	-0.299895
0.28885	0.0307771	-0.300494
0.289217	0.0309068	-0.301095
0.289585	0.0310372	-0.301697
0.289952	0.0311683	-0.3023
0.29032	0.0313001	-0.302905
0.290687	0.0314326	-0.30351
0.291055	0.0315657	-0.304117
0.291422	0.0316996	-0.304725
0.29179	0.0318341	-0.305334
0.292157	0.0319693	-0.305945
0.292525	0.0321053	-0.306557
0.292892	0.0322419	-0.30717
0.29326	0.0323793	-0.307784
0.293627	0.0325173	-0.3084
0.293995	0.0326562	-0.309016
0.294362	0.0327957	-0.309634
0.29473	0.032936	-0.310254
0.295097	0.033077	-0.310874
0.295465	0.0332187	-0.311496
0.295832	0.0333612	-0.312119
0.2962	0.0335045	-0.312743
0.296567	0.0336485	-0.313369
0.296935	0.0337933	-0.313996
0.297302	0.0339388	-0.314624
0.29767	0.0340851	-0.315253
0.298037	0.0342322	-0.315884
0.298404	0.0343801	-0.316516
0.298772	0.0345288	-0.317149
0.299139	0.0346782	-0.317783
0.299507	0.0348285	-0.318419
0.299874	0.0349795	-0.319056
0.300242	0.0351314	-0.319695
0.300609	0.035284	-0.320334
0.300977	0.0354375	-0.320975
0.301344	0.0355918	-0.321617
0.301712	0.0357469	-0.322261
0.302079	0.0359029	-0.322906
0.302447	0.0360597	-0.323552
0.302814	0.0362173	-0.324199
0.303182	0.0363757	-0.324848
0.303549	0.036535	-0.325498
0.303917	0.0366952	-0.326149
0.304284	0.0368562	-0.326802
0.304652	0.0370181	-0.327456
0.305019	0.0371808	-0.328111
0.305387	0.0373444	-0.328768
0.305754	0.0375089	-0.329426
0.306122	0.0376743	-0.330085
0.306489	0.0378405	-0.330746
0.306857	0.0380077	-0.331407
0.307224	0.0381757	-0.332071
0.307592	0.0383446	-0.332735
0.307959	0.0385145	-0.333401
0.308327	0.0386852	-0.334068
0.308694	0.0388568	-0.334737
0.309062	0.0390294	-0.335407
0.309429	0.0392029	-0.336078
0.309797	0.0393773	-0.336751
0.310164	0.0395526	-0.337425
0.310532	0.0397289	-0.3381
0.310899	0.0399061	-0.338777
0.311267	0.0400843	-0.339455
0.311634	0.0402634	-0.340134
0.312002	0.0404434	-0.340815
0.312369	0.0406244	-0.341497
0.312737	0.0408064	-0.34218
0.313104	0.0409893	-0.342865
0.313472	0.0411732	-0.343551
0.313839	0.0413581	-0.344239
0.314207	0.0415439	-0.344928
0.314574	0.0417308	-0.345618
0.314942	0.0419186	-0.34631
0.315309	0.0421074	-0.347003
0.315677	0.0422972	-0.347697
0.316044	0.0424881	-0.348393
0.316412	0.0426799	-0.34909
0.316779	0.0428727	-0.349789
0.317147	0.0430666	-0.350489
0.317514	0.0432614	-0.351191
0.317882	0.0434573	-0.351893
0.318249	0.0436542	-0.352598
0.318617	0.0438522	-0.353303
0.318984	0.0440512	-0.35401
0.319352	0.0442512	-0.354719
0.319719	0.0444523	-0.355429
0.320087	0.0446544	-0.35614
0.320454	0.0448576	-0.356853
0.320822	0.0450618	-0.357567
0.321189	0.0452671	-0.358283
0.321557	0.0454735	-0.359
0.321924	0.045681	-0.359718
0.322292	0.0458895	-0.360438
0.322659	0.0460991	-0.36116
0.323027	0.0463098	-0.361882
0.323394	0.0465216	-0.362607
0.323762	0.0467345	-0.363332
0.324129	0.0469485	-0.36406
0.324497	0.0471635	-0.364788
0.324864	0.0473797	-0.365518
0.325232	0.047597	-0.36625
0.325599	0.0478155	-0.366983
0.325966	0.048035	-0.367717
0.326334	0.0482557	-0.368453
0.326701	0.0484775	-0.369191
0.327069	0.0487005	-0.36993
0.327436	0.0489246	-0.37067
0.327804	0.0491498	-0.371412
0.328171	0.0493762	-0.372156
0.328539	0.0496038	-0.372901
0.328906	0.0498325	-0.373647
0.329274	0.0500623	-0.374395
0.329641	0.0502934	-0.375144
0.330009	0.0505256	-0.375895
0.330376	0.050759	-0.376648
0.330744	0.0509936	-0.377402
0.331111	0.0512294	-0.378157
0.331479	0.0514664	-0.378914
0.331846	0.0517045	-0.379673
0.332214	0.0519439	-0.380433
0.332581	0.0521845	-0.381195
0.332949	0.0524263	-0.381958
0.333316	0.0526693	-0.382723
0.333684	0.0529136	-0.383489
0.334051	0.053159	-0.384257
0.334419	0.0534057	-0.385027
0.334786	0.0536537	-0.385798
0.335154	0.0539029	-0.38657
0.335521	0.0541533	-0.387345
0.335889	0.054405	-0.38812
0.336256	0.054658	-0.388898
0.336624	0.0549122	-0.389677
0.336991	0.0551677	-0.390457
0.337359	0.0554245	-0.39124
0.337726	0.0556825	-0.392023
0.338094	0.0559419	-0.392809
0.338461	0.0562025	-0.393596
0.338829	0.0564645	-0.394385
0.339196	0.0567277	-0.395175
0.339564	0.0569923	-0.395967
0.339931	0.0572581	-0.39676
0.340299	0.0575253	-0.397556
0.340666	0.0577939	-0.398352
0.341034	0.0580637	-0.399151
0.341401	0.0583349	-0.399951
0.341769	0.0586074	-0.400753
0.342136	0.0588813	-0.401557
0.342504	0.0591566	-0.402362
0.342871	0.0594332	-0.403169
0.343239	0.0597111	-0.403977
0.343606	0.0599905	-0.404788
0.343974	0.0602712	-0.4056
0.344341	0.0605534	-0.406414
0.344709	0.0608369	-0.407229
0.345076	0.0611218	-0.408046
0.345444	0.0614081	-0.408865
0.345811	0.0616959	-0.409686
0.346179	0.061985	-0.410508
0.346546	0.0622756	-0.411332
0.346914	0.0625676	-0.412158
0.347281	0.0628611	-0.412986
0.347649	0.063156	-0.413815
0.348016	0.0634524	-0.414646
0.348384	0.0637502	-0.415479
0.348751	0.0640495	-0.416314
0.349119	0.0643503	-0.417151
0.349486	0.0646525	-0.417989
0.349854	0.0649563	-0.418829
0.350221	0.0652615	-0.419671
0.350589	0.0655683	-0.420515
0.350956	0.0658766	-0.421361
0.351324	0.0661863	-0.422208
0.351691	0.0664977	-0.423058
0.352059	0.0668105	-0.423909
0.352426	0.0671249	-0.424762
0.352793	0.0674409	-0.425617
0.353161	0.0677584	-0.426474
0.353528	0.0680775	-0.427332
0.353896	0.0683982	-0.428193
0.354263	0.0687204	-0.429055
0.354631	0.0690443	-0.42992
0.354998	0.0693697	-0.430786
0.355366	0.0696968	-0.431654
0.355733	0.0700255	-0.432524
0.356101	0.0703558	-0.433396
0.356468	0.0706877	-0.43427
0.356836	0.0710213	-0.435146
0.357203	0.0713566	-0.436024
0.357571	0.0716935	-0.436904
0.357938	0.0720321	-0.437786
0.358306	0.0723724	-0.43867
0.358673	0.0727144	-0.439556
0.359041	0.0730581	-0.440444
0.359408	0.0734035	-0.441334
0.359776	0.0737507	-0.442225
0.360143	0.0740995	-0.443119
0.360511	0.0744502	-0.444015
0.360878	0.0748025	-0.444913
0.361246	0.0751567	-0.445813
0.361613	0.0755126	-0.446715
0.361981	0.0758703	-0.44762
0.362348	0.0762298	-0.448526
0.362716	0.0765912	-0.449434
0.363083	0.0769543	-0.450345
0.363451	0.0773193	-0.451257
0.363818	0.0776861	-0.452172
0.364186	0.0780548	-0.453089
0.364553	0.0784253	-0.454007
0.364921	0.0787978	-0.454928
0.365288	0.0791721	-0.455852
0.365656	0.0795483	-0.456777
0.366023	0.0799265	-0.457704
0.366391	0.0803065	-0.458634
0.366758	0.0806885	-0.459566
0.367126	0.0810725	-0.4605
0.367493	0.0814585	-0.461436
0.367861	0.0818464	-0.462375
0.368228	0.0822363	-0.463315
0.368596	0.0826282	-0.464258
0.368963	0.0830221	-0.465203
0.369331	0.0834181	-0.466151
0.369698	0.0838161	-0.4671
0.370066	0.0842162	-0.468052
0.370433	0.0846184	-0.469007
0.370801	0.0850226	-0.469963
0.371168	0.085429	-0.470922
0.371536	0.0858374	-0.471883
0.371903	0.086248	-0.472846
0.372271	0.0866608	-0.473812
0.372638	0.0870757	-0.47478
0.373006	0.0874928	-0.47575
0.373373	0.0879121	-0.476723
0.373741	0.0883336	-0.477698
0.374108	0.0887574	-0.478676
0.374476	0.0891833	-0.479656
0.374843	0.0896116	-0.480638
0.375211	0.0900421	-0.481622
0.375578	0.0904749	-0.482609
0.375946	0.09091	-0.483599
0.376313	0.0913474	-0.484591
0.376681	0.0917872	-0.485585
0.377048	0.0922293	-0.486582
0.377416	0.0926739	-0.487581
0.377783	0.0931208	-0.488583
0.378151	0.0935701	-0.489587
0.378518	0.0940218	-0.490593
0.378886	0.094476	-0.491602
0.379253	0.0949327	-0.492614
0.37962	0.0953919	-0.493628
0.379988	0.0958535	-0.494645
0.380355	0.0963177	-0.495664
0.380723	0.0967844	-0.496686
0.38109	0.0972537	-0.49771
0.381458	0.0977256	-0.498737
0.381825	0.0982001	-0.499766
0.382193	0.0986771	-0.500798
0.38256	0.0991569	-0.501832
0.382928	0.0996393	-0.502869
0.383295	0.100124	-0.503909
0.383663	0.100612	-0.504951
0.38403	0.101103	-0.505996
0.384398	0.101596	-0.507044
0.384765	0.102092	-0.508094
0.385133	0.102591	-0.509147
0.3855	0.103092	-0.510202
0.385868	0.103597	-0.51126
0.386235	0.104104	-0.512321
0.386603	0.104614	-0.513385
0.38697	0.105127	-0.514451
0.387338	0.105643	-0.51552
0.387705	0.106162	-0.516591
0.388073	0.106684	-0.517665
0.38844	0.107209	-0.518742
0.388808	0.107737	-0.519822
0.389175	0.108268	-0.520904
0.389543	0.108802	-0.521989
0.38991	0.109339	-0.523077
0.390278	0.109879	-0.524168
0.390645	0.110423	-0.525261
0.391013	0.110969	-0.526358
0.39138	0.111519	-0.527457
0.391748	0.112072	-0.528558
0.392115	0.112628	-0.529663
0.392483	0.113187	-0.53077
0.39285	0.11375	-0.53188
0.393218	0.114316	-0.532993
0.393585	0.114886	-0.534109
0.393953	0.115458	-0.535228
0.39432	0.116035	-0.536349
0.394688	0.116614	-0.537473
0.395055	0.117197	-0.5386
0.395423	0.117784	-0.53973
0.39579	0.118374	-0.540863
0.396158	0.118967	-0.541999
0.396525	0.119565	-0.543137
0.396893	0.120165	-0.544279
0.39726	0.12077	-0.545423
0.397628	0.121378	-0.54657
0.397995	0.121989	-0.54772
0.398363	0.122605	-0.548873
0.39873	0.123224	-0.550029
0.399098	0.123847	-0.551188
0.399465	0.124473	-0.55235
0.399833	0.125104	-0.553514
0.4002	0.125738	-0.554682
0.400568	0.126377	-0.555852
0.400935	0.127019	-0.557026
0.401303	0.127665	-0.558202
0.40167	0.128315	-0.559381
0.402038	0.12897	-0.560563
0.402405	0.129628	-0.561748
0.402773	0.13029	-0.562936
0.40314	0.130957	-0.564127
0.403508	0.131627	-0.565321
0.403875	0.132302	-0.566518
0.404243	0.132981	-0.567718
0.40461	0.133664	-0.568921
0.404978	0.134352	-0.570127
0.405345	0.135044	-0.571335
0.405713	0.13574	-0.572547
0.40608	0.13644	-0.573762
0.406448	0.137145	-0.574979
0.406815	0.137855	-0.5762
0.407182	0.138569	-0.577423
0.40755	0.139287	-0.57865
0.407917	0.14001	-0.579879
0.408285	0.140738	-0.581111
0.408652	0.14147	-0.582347
0.40902	0.142207	-0.583585
0.409387	0.142949	-0.584826
0.409755	0.143695	-0.586071
0.410122	0.144446	-0.587318
0.41049	0.145202	-0.588568
0.410857	0.145963	-0.589821
0.411225	0.146729	-0.591077
0.411592	0.147499	-0.592336
0.41196	0.148275	-0.593598
0.412327	0.149055	-0.594863
0.412695	0.149841	-0.596131
0.413062	0.150632	-0.597402
0.41343	0.151427	-0.598676
0.413797	0.152228	-0.599952
0.414165	0.153035	-0.601232
0.414532	0.153846	-0.602515
0.4149	0.154663	-0.6038
0.415267	0.155485	-0.605089
0.415635	0.156312	-0.60638
0.416002	0.157145	-0.607674
0.41637	0.157983	-0.608971
0.416737	0.158827	-0.610271
0.417105	0.159676	-0.611574
0.417472	0.16053	-0.61288
0.41784	0.161391	-0.614188
0.418207	0.162257	-0.6155
0.418575	0.163128	-0.616814
0.418942	0.164006	-0.618131
0.41931	0.164889	-0.619451
0.419677	0.165778	-0.620774
0.420045	0.166672	-0.6221
0.420412	0.167573	-0.623429
0.42078	0.16848	-0.62476
0.421147	0.169392	-0.626094
0.421515	0.170311	-0.627431
0.421882	0.171235	-0.628771
0.42225	0.172166	-0.630113
0.422617	0.173103	-0.631458
0.422985	0.174046	-0.632806
0.423352	0.174995	-0.634157
0.42372	0.175951	-0.63551
0.424087	0.176913	-0.636866
0.424455	0.177881	-0.638225
0.424822	0.178855	-0.639586
0.42519	0.179836	-0.640951
0.425557	0.180824	-0.642317
0.425925	0.181818	-0.643687
0.426292	0.182819	-0.645059
0.42666	0.183826	-0.646433
0.427027	0.18484	-0.64781
0.427395	0.185861	-0.64919
0.427762	0.186888	-0.650572
0.42813	0.187923	-0.651957
0.428497	0.188964	-0.653345
0.428865	0.190012	-0.654735
0.429232	0.191067	-0.656127
0.4296	0.192129	-0.657522
0.429967	0.193198	-0.658919
0.430335	0.194274	-0.660319
0.430702	0.195357	-0.661721
0.43107	0.196448	-0.663125
0.431437	0.197545	-0.664532
0.431805	0.19865	-0.665941
0.432172	0.199762	-0.667353
0.43254	0.200882	-0.668766
0.432907	0.202009	-0.670183
0.433275	0.203143	-0.671601
0.433642	0.204285	-0.673021
0.434009	0.205435	-0.674444
0.434377	0.206592	-0.675869
0.434744	0.207757	-0.677296
0.435112	0.208929	-0.678726
0.435479	0.210109	-0.680157
0.435847	0.211297	-0.68159
0.436214	0.212493	-0.683026
0.436582	0.213696	-0.684463
0.436949	0.214908	-0.685903
0.437317	0.216128	-0.687344
0.437684	0.217355	-0.688788
0.438052	0.218591	-0.690233
0.438419	0.219834	-0.69168
0.438787	0.221086	-0.69313
0.439154	0.222346	-0.694581
0.439522	0.223615	-0.696033
0.439889	0.224892	-0.697488
0.440257	0.226177	-0.698944
0.440624	0.22747	-0.700402
0.440992	0.228772	-0.701862
0.441359	0.230082	-0.703323
0.441727	0.231401	-0.704786
0.442094	0.232729	-0.70625
0.442462	0.234065	-0.707716
0.442829	0.235409	-0.709184
0.443197	0.236763	-0.710652
0.443564	0.238125	-0.712123
0.443932	0.239496	-0.713595
0.444299	0.240877	-0.715068
0.444667	0.242265	-0.716542
0.445034	0.243663	-0.718018
0.445402	0.24507	-0.719495
0.445769	0.246486	-0.720973
0.446137	0.247911	-0.722452
0.446504	0.249346	-0.723933
0.446872	0.250789	-0.725414
0.447239	0.252242	-0.726897
0.447607	0.253704	-0.72838
0.447974	0.255175	-0.729865
0.448342	0.256656	-0.73135
0.448709	0.258146	-0.732837
0.449077	0.259646	-0.734324
0.449444	0.261155	-0.735812
0.449812	0.262674	-0.7373
0.450179	0.264202	-0.73879
0.450547	0.26574	-0.74028
0.450914	0.267288	-0.74177
0.451282	0.268845	-0.743262
0.451649	0.270413	-0.744753
0.452017	0.27199	-0.746246
0.452384	0.273577	-0.747738
0.452752	0.275174	-0.749231
0.453119	0.276781	-0.750724
0.453487	0.278398	-0.752218
0.453854	0.280025	-0.753712
0.454222	0.281662	-0.755205
0.454589	0.283309	-0.756699
0.454957	0.284967	-0.758194
0.455324	0.286635	-0.759688
0.455692	0.288313	-0.761182
0.456059	0.290001	-0.762676
0.456427	0.2917	-0.764169
0.456794	0.29341	-0.765663
0.457162	0.295129	-0.767156
0.457529	0.29686	-0.768649
0.457897	0.2986	-0.770142
0.458264	0.300352	-0.771634
0.458632	0.302114	-0.773126
0.458999	0.303887	-0.774617
0.459367	0.30567	-0.776107
0.459734	0.307464	-0.777597
0.460102	0.309269	-0.779087
0.460469	0.311085	-0.780575
0.460837	0.312912	-0.782062
0.461204	0.314749	-0.783549
0.461571	0.316598	-0.785035
0.461939	0.318458	-0.786519
0.462306	0.320328	-0.788003
0.462674	0.32221	-0.789485
0.463041	0.324103	-0.790967
0.463409	0.326007	-0.792446
0.463776	0.327922	-0.793925
0.464144	0.329849	-0.795402
0.464511	0.331786	-0.796878
0.464879	0.333736	-0.798352
0.465246	0.335696	-0.799824
0.465614	0.337668	-0.801295
0.465981	0.339651	-0.802764
0.466349	0.341646	-0.804231
0.466716	0.343652	-0.805697
0.467084	0.34567	-0.80716
0.467451	0.347699	-0.808622
0.467819	0.34974	-0.810081
0.468186	0.351792	-0.811538
0.468554	0.353856	-0.812993
0.468921	0.355932	-0.814446
0.469289	0.35802	-0.815896
0.469656	0.360119	-0.817343
0.470024	0.36223	-0.818789
0.470391	0.364353	-0.820231
0.470759	0.366488	-0.821671
0.471126	0.368635	-0.823108
0.471494	0.370793	-0.824543
0.471861	0.372964	-0.825974
0.472229	0.375147	-0.827403
0.472596	0.377341	-0.828828
0.472964	0.379548	-0.83025
0.473331	0.381767	-0.831669
0.473699	0.383997	-0.833085
0.474066	0.38624	-0.834497
0.474434	0.388495	-0.835906
0.474801	0.390762	-0.837312
0.475169	0.393042	-0.838713
0.475536	0.395334	-0.840111
0.475904	0.397637	-0.841506
0.476271	0.399954	-0.842896
0.476639	0.402282	-0.844283
0.477006	0.404623	-0.845665
0.477374	0.406976	-0.847044
0.477741	0.409342	-0.848418
0.478109	0.411719	-0.849788
0.478476	0.41411	-0.851153
0.478844	0.416513	-0.852514
0.479211	0.418928	-0.853871
0.479579	0.421355	-0.855223
0.479946	0.423795	-0.85657
0.480314	0.426248	-0.857912
0.480681	0.428713	-0.85925
0.481049	0.431191	-0.860583
0.481416	0.433681	-0.86191
0.481784	0.436184	-0.863233
0.482151	0.4387	-0.86455
0.482519	0.441228	-0.865862
0.482886	0.443768	-0.867168
0.483254	0.446322	-0.868469
0.483621	0.448888	-0.869764
0.483989	0.451466	-0.871054
0.484356	0.454058	-0.872338
0.484724	0.456662	-0.873616
0.485091	0.459278	-0.874888
0.485459	0.461908	-0.876154
0.485826	0.46455	-0.877414
0.486194	0.467205	-0.878667
0.486561	0.469872	-0.879915
0.486929	0.472552	-0.881155
0.487296	0.475245	-0.88239
0.487664	0.477951	-0.883617
0.488031	0.48067	-0.884838
0.488398	0.483401	-0.886053
0.488766	0.486145	-0.88726
0.489133	0.488902	-0.88846
0.489501	0.491671	-0.889653
0.489868	0.494454	-0.890839
0.490236	0.497249	-0.892018
0.490603	0.500057	-0.893189
0.490971	0.502878	-0.894353
0.491338	0.505711	-0.895509
0.491706	0.508557	-0.896658
0.492073	0.511416	-0.897799
0.492441	0.514288	-0.898931
0.492808	0.517173	-0.900056
0.493176	0.52007	-0.901173
0.493543	0.52298	-0.902282
0.493911	0.525903	-0.903382
0.494278	0.528838	-0.904474
0.494646	0.531787	-0.905557
0.495013	0.534748	-0.906632
0.495381	0.537721	-0.907698
0.495748	0.540708	-0.908756
0.496116	0.543707	-0.909804
0.496483	0.546719	-0.910844
0.496851	0.549743	-0.911874
0.497218	0.55278	-0.912896
0.497586	0.55583	-0.913907
0.497953	0.558892	-0.91491
0.498321	0.561967	-0.915903
0.498688	0.565055	-0.916886
0.499056	0.568155	-0.91786
0.499423	0.571268	-0.918824
0.499791	0.574393	-0.919778
0.500158	0.577531	-0.920722
0.500526	0.580682	-0.921655
0.500893	0.583844	-0.922579
0.501261	0.58702	-0.923492
0.501628	0.590207	-0.924395
0.501996	0.593408	-0.925287
0.502363	0.59662	-0.926169
0.502731	0.599845	-0.92704
0.503098	0.603082	-0.9279
0.503466	0.606332	-0.928748
0.503833	0.609594	-0.929586
0.504201	0.612868	-0.930413
0.504568	0.616154	-0.931228
0.504936	0.619453	-0.932033
0.505303	0.622764	-0.932825
0.505671	0.626086	-0.933606
0.506038	0.629421	-0.934375
0.506406	0.632768	-0.935133
0.506773	0.636127	-0.935878
0.507141	0.639498	-0.936612
0.507508	0.642882	-0.937333
0.507876	0.646276	-0.938042
0.508243	0.649683	-0.938739
0.508611	0.653102	-0.939423
0.508978	0.656532	-0.940095
0.509346	0.659975	-0.940754
0.509713	0.663429	-0.9414
0.510081	0.666894	-0.942033
0.510448	0.670372	-0.942654
0.510816	0.673861	-0.943261
0.511183	0.677361	-0.943855
0.511551	0.680873	-0.944436
0.511918	0.684396	-0.945004
0.512286	0.687931	-0.945558
0.512653	0.691478	-0.946098
0.513021	0.695035	-0.946624
0.513388	0.698604	-0.947137
0.513756	0.702184	-0.947636
0.514123	0.705775	-0.948121
0.514491	0.709377	-0.948591
0.514858	0.71299	-0.949048
0.515225	0.716615	-0.94949
0.515593	0.72025	-0.949917
0.51596	0.723896	-0.95033
0.516328	0.727553	-0.950729
0.516695	0.73122	-0.951112
0.517063	0.734899	-0.951481
0.51743	0.738588	-0.951834
0.517798	0.742287	-0.952173
0.518165	0.745998	-0.952496
0.518533	0.749718	-0.952804
0.5189	0.753449	-0.953097
0.519268	0.75719	-0.953374
0.519635	0.760942	-0.953636
0.520003	0.764703	-0.953882
0.52037	0.768475	-0.954112
0.520738	0.772257	-0.954326
0.521105	0.776049	-0.954524
0.521473	0.779851	-0.954706
0.52184	0.783662	-0.954872
0.522208	0.787484	-0.955021
0.522575	0.791315	-0.955154
0.522943	0.795156	-0.955271
0.52331	0.799006	-0.955371
0.523678	0.802865	-0.955454
0.524045	0.806735	-0.95552
0.524413	0.810613	-0.95557
0.52478	0.814501	-0.955602
0.525148	0.818397	-0.955618
0.525515	0.822303	-0.955616
0.525883	0.826218	-0.955597
0.52625	0.830142	-0.95556
0.526618	0.834074	-0.955506
0.526985	0.838016	-0.955434
0.527353	0.841965	-0.955345
0.52772	0.845924	-0.955237
0.528088	0.849891	-0.955112
0.528455	0.853866	-0.954969
0.528823	0.85785	-0.954808
0.52919	0.861842	-0.954629
0.529558	0.865842	-0.954431
0.529925	0.86985	-0.954215
0.530293	0.873866	-0.953981
0.53066	0.877889	-0.953728
0.531028	0.881921	-0.953456
0.531395	0.88596	-0.953166
0.531763	0.890007	-0.952856
0.53213	0.894061	-0.952528
0.532498	0.898122	-0.952181
0.532865	0.902191	-0.951815
0.533233	0.906267	-0.95143
0.5336	0.91035	-0.951025
0.533968	0.91444	-0.950601
0.534335	0.918537	-0.950158
0.534703	0.92264	-0.949695
0.53507	0.92675	-0.949212
0.535438	0.930867	-0.94871
0.535805	0.93499	-0.948188
0.536173	0.939119	-0.947646
0.53654	0.943255	-0.947084
0.536908	0.947397	-0.946502
0.537275	0.951544	-0.9459
0.537643	0.955698	-0.945278
0.53801	0.959857	-0.944635
0.538378	0.964022	-0.943972
0.538745	0.968193	-0.943289
0.539113	0.972369	-0.942585
0.53948	0.97655	-0.941861
0.539848	0.980737	-0.941116
0.540215	0.984929	-0.94035
0.540583	0.989125	-0.939563
0.54095	0.993327	-0.938756
0.541318	0.997533	-0.937927
0.541685	1.00174	-0.937077
0.542053	1.00596	-0.936207
0.54242	1.01018	-0.935315
0.542787	1.0144	-0.934402
0.543155	1.01863	-0.933467
0.543522	1.02286	-0.932511
0.54389	1.0271	-0.931534
0.544257	1.03134	-0.930535
0.544625	1.03558	-0.929514
0.544992	1.03983	-0.928472
0.54536	1.04408	-0.927408
0.545727	1.04833	-0.926322
0.546095	1.05259	-0.925214
0.546462	1.05685	-0.924085
0.54683	1.06111	-0.922933
0.547197	1.06538	-0.921759
0.547565	1.06964	-0.920563
0.547932	1.07391	-0.919345
0.5483	1.07819	-0.918105
0.548667	1.08246	-0.916842
0.549035	1.08674	-0.915557
0.549402	1.09102	-0.91425
0.54977	1.0953	-0.91292
0.550137	1.09958	-0.911568
0.550505	1.10386	-0.910193
0.550872	1.10815	-0.908795
0.55124	1.11243	-0.907375
0.551607	1.11672	-0.905931
0.551975	1.12101	-0.904466
0.552342	1.1253	-0.902977
0.55271	1.12959	-0.901465
0.553077	1.13388	-0.899931
0.553445	1.13817	-0.898373
0.553812	1.14246	-0.896793
0.55418	1.14675	-0.895189
0.554547	1.15105	-0.893562
0.554915	1.15534	-0.891912
0.555282	1.15963	-0.890239
0.55565	1.16392	-0.888543
0.556017	1.16821	-0.886823
0.556385	1.1725	-0.88508
0.556752	1.17678	-0.883314
0.55712	1.18107	-0.881524
0.557487	1.18536	-0.879711
0.557855	1.18964	-0.877874
0.558222	1.19392	-0.876014
0.55859	1.19821	-0.87413
0.558957	1.20249	-0.872223
0.559325	1.20676	-0.870292
0.559692	1.21104	-0.868337
0.56006	1.21531	-0.866359
0.560427	1.21958	-0.864357
0.560795	1.22385	-0.862332
0.561162	1.22812	-0.860283
0.56153	1.23238	-0.858209
0.561897	1.23664	-0.856113
0.562265	1.24089	-0.853992
0.562632	1.24515	-0.851848
0.563	1.2494	-0.849679
0.563367	1.25364	-0.847487
0.563735	1.25789	-0.845271
0.564102	1.26212	-0.843031
0.56447	1.26636	-0.840768
0.564837	1.27059	-0.83848
0.565205	1.27481	-0.836168
0.565572	1.27903	-0.833833
0.56594	1.28325	-0.831473
0.566307	1.28746	-0.829089
0.566675	1.29167	-0.826682
0.567042	1.29587	-0.824251
0.56741	1.30007	-0.821795
0.567777	1.30426	-0.819316
0.568145	1.30844	-0.816812
0.568512	1.31262	-0.814285
0.56888	1.31679	-0.811733
0.569247	1.32096	-0.809158
0.569614	1.32512	-0.806559
0.569982	1.32927	-0.803935
0.570349	1.33342	-0.801288
0.570717	1.33756	-0.798617
0.571084	1.34169	-0.795921
0.571452	1.34582	-0.793202
0.571819	1.34994	-0.790459
0.572187	1.35405	-0.787692
0.572554	1.35815	-0.784901
0.572922	1.36225	-0.782086
0.573289	1.36633	-0.779247
0.573657	1.37041	-0.776384
0.574024	1.37449	-0.773497
0.574392	1.37855	-0.770587
0.574759	1.3826	-0.767652
0.575127	1.38665	-0.764694
0.575494	1.39069	-0.761712
0.575862	1.39471	-0.758706
0.576229	1.39873	-0.755677
0.576597	1.40274	-0.752624
0.576964	1.40674	-0.749547
0.577332	1.41073	-0.746446
0.577699	1.41471	-0.743322
0.578067	1.41868	-0.740174
0.578434	1.42264	-0.737003
0.578802	1.42659	-0.733808
0.579169	1.43053	-0.730589
0.579537	1.43445	-0.727347
0.579904	1.43837	-0.724082
0.580272	1.44228	-0.720793
0.580639	1.44617	-0.717481
0.581007	1.45005	-0.714145
0.581374	1.45392	-0.710786
0.581742	1.45778	-0.707404
0.582109	1.46163	-0.703999
0.582477	1.46547	-0.700571
0.582844	1.46929	-0.697119
0.583212	1.4731	-0.693645
0.583579	1.4769	-0.690147
0.583947	1.48069	-0.686626
0.584314	1.48446	-0.683083
0.584682	1.48822	-0.679517
0.585049	1.49197	-0.675928
0.585417	1.4957	-0.672316
0.585784	1.49942	-0.668681
0.586152	1.50313	-0.665024
0.586519	1.50682	-0.661344
0.586887	1.5105	-0.657642
0.587254	1.51417	-0.653918
0.587622	1.51782	-0.65017
0.587989	1.52145	-0.646401
0.588357	1.52507	-0.642609
0.588724	1.52868	-0.638796
0.589092	1.53227	-0.63496
0.589459	1.53585	-0.631102
0.589827	1.53941	-0.627222
0.590194	1.54296	-0.62332
0.590562	1.54649	-0.619396
0.590929	1.55	-0.615451
0.591297	1.5535	-0.611484
0.591664	1.55698	-0.607495
0.592032	1.56045	-0.603485
0.592399	1.5639	-0.599453
0.592767	1.56733	-0.5954
0.593134	1.57075	-0.591326
0.593502	1.57415	-0.58723
0.593869	1.57753	-0.583113
0.594237	1.5809	-0.578976
0.594604	1.58425	-0.574817
0.594972	1.58758	-0.570638
0.595339	1.59089	-0.566437
0.595707	1.59419	-0.562216
0.596074	1.59747	-0.557975
