# Frequency (eV) 	 HHG Real 	 Imaginary
0	0
0.000367493	6.4828e-09
0.000734986	2.59344e-08
0.00110248	5.83641e-08
0.00146997	1.03788e-07
0.00183747	1.62228e-07
0.00220496	2.33712e-07
0.00257245	3.18274e-07
0.00293995	4.15957e-07
0.00330744	5.26805e-07
0.00367493	6.50872e-07
0.00404243	7.88216e-07
0.00440992	9.38902e-07
0.00477741	1.103e-06
0.00514491	1.28059e-06
0.0055124	1.47174e-06
0.00587989	1.67655e-06
0.00624738	1.89511e-06
0.00661488	2.12752e-06
0.00698237	2.37387e-06
0.00734986	2.63427e-06
0.00771736	2.90884e-06
0.00808485	3.19769e-06
0.00845234	3.50094e-06
0.00881984	3.81872e-06
0.00918733	4.15115e-06
0.00955482	4.49836e-06
0.00992232	4.86049e-06
0.0102898	5.23768e-06
0.0106573	5.63007e-06
0.0110248	6.03779e-06
0.0113923	6.461e-06
0.0117598	6.89985e-06
0.0121273	7.35448e-06
0.0124948	7.82504e-06
0.0128623	8.31168e-06
0.0132298	8.81457e-06
0.0135972	9.33384e-06
0.0139647	9.86966e-06
0.0143322	1.04222e-05
0.0146997	1.09915e-05
0.0150672	1.15779e-05
0.0154347	1.21814e-05
0.0158022	1.28022e-05
0.0161697	1.34405e-05
0.0165372	1.40963e-05
0.0169047	1.47699e-05
0.0172722	1.54613e-05
0.0176397	1.61708e-05
0.0180072	1.68984e-05
0.0183747	1.76442e-05
0.0187422	1.84084e-05
0.0191096	1.91911e-05
0.0194771	1.99924e-05
0.0198446	2.08124e-05
0.0202121	2.16512e-05
0.0205796	2.25089e-05
0.0209471	2.33856e-05
0.0213146	2.42813e-05
0.0216821	2.51961e-05
0.0220496	2.613e-05
0.0224171	2.70832e-05
0.0227846	2.80556e-05
0.0231521	2.90473e-05
0.0235196	3.00582e-05
0.0238871	3.10885e-05
0.0242546	3.2138e-05
0.024622	3.32067e-05
0.0249895	3.42947e-05
0.025357	3.54018e-05
0.0257245	3.6528e-05
0.026092	3.76733e-05
0.0264595	3.88374e-05
