# time, current_x, A_x total (ext + induced), Energy [Ha]
7.64	0.000425698	-7.39659e-06	-33.8459
7.68	0.000481153	-9.04553e-06	-33.8459
7.72	0.000535974	-1.06853e-05	-33.8459
7.76	0.000590082	-1.23149e-05	-33.8459
7.8	0.000643394	-1.39332e-05	-33.8459
7.84	0.000695865	-1.55392e-05	-33.8459
7.88	0.0007475	-1.7132e-05	-33.8459
7.92	0.000798319	-1.87106e-05	-33.8459
7.96	0.00084831	-2.02739e-05	-33.8459
8	0.000897401	-2.18211e-05	-33.8459
8.04	0.000945499	-2.33511e-05	-33.8459
8.08	0.000992541	-2.48632e-05	-33.8459
8.12	0.00103854	-2.63563e-05	-33.8459
8.16	0.00108357	-2.78296e-05	-33.8459
8.2	0.00112768	-2.92823e-05	-33.8459
8.24	0.00117088	-3.07135e-05	-33.8459
8.28	0.00121311	-3.21224e-05	-33.8459
8.32	0.00125433	-3.35081e-05	-33.8459
8.36	0.00129452	-3.487e-05	-33.8459
8.4	0.00133374	-3.62072e-05	-33.8459
8.44	0.0013721	-3.75189e-05	-33.8459
8.48	0.00140965	-3.88045e-05	-33.8459
8.52	0.00144638	-4.00633e-05	-33.8459
8.56	0.00148224	-4.12944e-05	-33.8459
8.6	0.00151712	-4.24974e-05	-33.8459
8.64	0.00155099	-4.36714e-05	-33.8459
8.68	0.00158386	-4.48158e-05	-33.8459
8.72	0.00161574	-4.59301e-05	-33.8459
8.76	0.00164664	-4.70136e-05	-33.8459
8.8	0.00167649	-4.80657e-05	-33.8459
8.84	0.0017052	-4.90858e-05	-33.8459
8.88	0.00173268	-5.00735e-05	-33.8459
8.92	0.00175885	-5.10281e-05	-33.8459
8.96	0.00178369	-5.19492e-05	-33.8459
9	0.00180717	-5.28363e-05	-33.8459
9.04	0.00182924	-5.36889e-05	-33.8459
9.08	0.00184987	-5.45067e-05	-33.8459
9.12	0.00186903	-5.52893e-05	-33.8459
9.16	0.00188669	-5.60362e-05	-33.8459
9.2	0.0019029	-5.67472e-05	-33.8459
9.24	0.00191768	-5.74219e-05	-33.8459
9.28	0.00193105	-5.806e-05	-33.8459
9.32	0.00194301	-5.86614e-05	-33.8459
9.36	0.00195354	-5.92257e-05	-33.8459
9.4	0.0019626	-5.97528e-05	-33.8459
9.44	0.00197022	-6.02425e-05	-33.8459
9.48	0.00197644	-6.06946e-05	-33.8459
9.52	0.00198135	-6.11091e-05	-33.8459
9.56	0.00198499	-6.14858e-05	-33.8459
9.6	0.00198739	-6.18247e-05	-33.8459
9.64	0.00198851	-6.21257e-05	-33.8459
9.68	0.00198831	-6.23888e-05	-33.8459
9.72	0.00198675	-6.2614e-05	-33.8459
9.76	0.00198384	-6.28013e-05	-33.8459
9.8	0.00197964	-6.29509e-05	-33.8459
9.84	0.00197418	-6.30627e-05	-33.8459
9.88	0.00196752	-6.31368e-05	-33.8459
9.92	0.00195965	-6.31735e-05	-33.8459
9.96	0.00195056	-6.31729e-05	-33.8459
10	0.00194025	-6.3135e-05	-33.8459
10.04	0.0019287	-6.30602e-05	-33.8459
10.08	0.00191593	-6.29486e-05	-33.8459
