# Frequency (eV) 	 Current Real 	 Imaginary
0.26533	0.000126875	-0.002625
0.265698	0.000128566	-0.00262313
0.266065	0.000129566	-0.00262119
0.266433	0.000129853	-0.00261926
0.2668	0.00012941	-0.00261738
0.267168	0.000128224	-0.00261562
0.267535	0.000126285	-0.00261406
0.267903	0.000123589	-0.00261277
0.26827	0.00012014	-0.00261183
0.268638	0.000115948	-0.00261132
0.269005	0.000111033	-0.00261133
0.269373	0.000105425	-0.00261194
0.26974	9.91664e-05	-0.00261326
0.270108	9.23093e-05	-0.00261536
0.270475	8.49196e-05	-0.00261834
0.270843	7.7076e-05	-0.00262227
0.27121	6.887e-05	-0.00262725
0.271577	6.04059e-05	-0.00263332
0.271945	5.17999e-05	-0.00264056
0.272312	4.31795e-05	-0.00264902
0.27268	3.46817e-05	-0.00265871
0.273047	2.64517e-05	-0.00266967
0.273415	1.86404e-05	-0.00268189
0.273782	1.14026e-05	-0.00269534
0.27415	4.89423e-06	-0.00271
0.274517	-7.30795e-07	-0.00272579
0.274885	-5.32301e-06	-0.00274264
0.275252	-8.74066e-06	-0.00276044
0.27562	-1.08526e-05	-0.00277908
0.275987	-1.15413e-05	-0.0027984
0.276355	-1.07055e-05	-0.00281827
0.276722	-8.26273e-06	-0.0028385
0.27709	-4.15163e-06	-0.0028589
0.277457	1.66626e-06	-0.00287929
0.277825	9.20506e-06	-0.00289947
0.278192	1.84536e-05	-0.00291924
0.27856	2.93748e-05	-0.00293838
0.278927	4.19059e-05	-0.0029567
0.279295	5.59591e-05	-0.00297402
0.279662	7.14222e-05	-0.00299015
0.28003	8.81608e-05	-0.00300493
0.280397	0.00010602	-0.00301821
0.280765	0.000124827	-0.00302986
0.281132	0.000144393	-0.00303977
0.2815	0.000164519	-0.00304787
0.281867	0.000184996	-0.00305409
0.282235	0.00020561	-0.00305842
0.282602	0.000226145	-0.00306084
0.28297	0.00024639	-0.00306137
0.283337	0.000266137	-0.00306007
0.283705	0.000285186	-0.00305701
0.284072	0.00030335	-0.00305229
0.28444	0.000320459	-0.00304602
0.284807	0.000336357	-0.00303834
0.285175	0.000350908	-0.00302941
0.285542	0.000363997	-0.00301937
0.28591	0.000375531	-0.00300842
0.286277	0.00038544	-0.00299673
0.286645	0.000393675	-0.00298448
0.287012	0.000400211	-0.00297187
0.28738	0.000405044	-0.00295908
0.287747	0.000408192	-0.00294628
0.288115	0.000409693	-0.00293365
0.288482	0.0004096	-0.00292135
0.28885	0.000407985	-0.00290954
0.289217	0.000404933	-0.00289834
0.289585	0.000400542	-0.0028879
0.289952	0.000394919	-0.00287832
0.29032	0.00038818	-0.00286969
0.290687	0.000380446	-0.0028621
0.291055	0.00037184	-0.00285562
0.291422	0.000362492	-0.00285028
0.29179	0.000352526	-0.00284614
0.292157	0.000342071	-0.00284322
0.292525	0.00033125	-0.00284152
0.292892	0.000320182	-0.00284105
0.29326	0.000308986	-0.0028418
0.293627	0.000297772	-0.00284374
0.293995	0.000286646	-0.00284685
0.294362	0.00027571	-0.00285108
0.29473	0.000265057	-0.0028564
0.295097	0.000254776	-0.00286275
0.295465	0.00024495	-0.00287008
0.295832	0.000235656	-0.00287832
0.2962	0.000226963	-0.0028874
0.296567	0.000218936	-0.00289726
0.296935	0.000211631	-0.00290782
0.297302	0.000205101	-0.002919
0.29767	0.000199388	-0.00293071
0.298037	0.000194529	-0.00294286
0.298404	0.000190552	-0.00295537
0.298772	0.000187479	-0.00296814
0.299139	0.000185321	-0.00298107
0.299507	0.000184079	-0.00299407
0.299874	0.000183745	-0.00300703
0.300242	0.000184302	-0.00301986
0.300609	0.00018572	-0.00303246
0.300977	0.000187958	-0.00304474
0.301344	0.000190966	-0.0030566
0.301712	0.000194679	-0.00306796
0.302079	0.000199024	-0.00307874
0.302447	0.000203918	-0.00308887
0.302814	0.000209267	-0.00309829
0.303182	0.000214969	-0.00310696
0.303549	0.000220917	-0.00311483
0.303917	0.000226996	-0.00312189
0.304284	0.00023309	-0.00312813
0.304652	0.000239082	-0.00313356
0.305019	0.000244855	-0.00313822
0.305387	0.000250297	-0.00314215
0.305754	0.000255301	-0.0031454
0.306122	0.000259771	-0.00314806
0.306489	0.000263619	-0.00315021
0.306857	0.000266775	-0.00315196
0.307224	0.00026918	-0.00315342
0.307592	0.000270797	-0.00315473
0.307959	0.000271605	-0.003156
0.308327	0.000271603	-0.00315736
0.308694	0.000270813	-0.00315896
0.309062	0.000269276	-0.00316092
0.309429	0.000267053	-0.00316337
0.309797	0.000264225	-0.00316641
0.310164	0.000260892	-0.00317014
0.310532	0.000257167	-0.00317465
0.310899	0.00025318	-0.00318001
0.311267	0.000249068	-0.00318625
0.311634	0.000244978	-0.00319341
0.312002	0.000241059	-0.00320148
0.312369	0.00023746	-0.00321043
0.312737	0.000234328	-0.00322021
0.313104	0.0002318	-0.00323076
0.313472	0.000230002	-0.00324198
0.313839	0.000229044	-0.00325375
0.314207	0.000229021	-0.00326594
0.314574	0.000230002	-0.0032784
0.314942	0.000232035	-0.00329097
0.315309	0.000235143	-0.00330348
0.315677	0.000239321	-0.00331576
0.316044	0.000244537	-0.00332764
0.316412	0.000250731	-0.00333895
0.316779	0.000257818	-0.00334954
0.317147	0.000265688	-0.00335925
0.317514	0.000274209	-0.00336798
0.317882	0.000283226	-0.00337559
0.318249	0.00029257	-0.00338203
0.318617	0.00030206	-0.00338722
0.318984	0.000311505	-0.00339114
0.319352	0.000320708	-0.00339379
0.319719	0.000329474	-0.0033952
0.320087	0.000337615	-0.00339543
0.320454	0.000344948	-0.00339457
0.320822	0.000351305	-0.00339273
0.321189	0.000356538	-0.00339006
0.321557	0.000360518	-0.00338671
0.321924	0.000363138	-0.00338286
0.322292	0.000364323	-0.00337872
0.322659	0.000364022	-0.00337448
0.323027	0.000362217	-0.00337036
0.323394	0.000358917	-0.00336656
0.323762	0.000354163	-0.0033633
0.324129	0.000348027	-0.00336079
0.324497	0.000340604	-0.0033592
0.324864	0.00033202	-0.00335872
0.325232	0.000322421	-0.0033595
0.325599	0.000311972	-0.00336169
0.325966	0.000300857	-0.00336538
0.326334	0.000289272	-0.00337067
0.326701	0.000277421	-0.00337761
0.327069	0.000265512	-0.00338624
0.327436	0.000253758	-0.00339656
0.327804	0.000242364	-0.00340855
0.328171	0.000231532	-0.00342214
0.328539	0.000221454	-0.00343728
0.328906	0.000212308	-0.00345387
0.329274	0.000204257	-0.00347178
0.329641	0.000197448	-0.00349088
0.330009	0.000192009	-0.00351103
0.330376	0.000188045	-0.00353207
0.330744	0.000185644	-0.00355382
0.331111	0.000184871	-0.00357612
0.331479	0.00018577	-0.00359877
0.331846	0.000188365	-0.00362162
0.332214	0.000192661	-0.00364447
0.332581	0.000198644	-0.00366716
0.332949	0.000206284	-0.00368953
0.333316	0.000215534	-0.0037114
0.333684	0.000226334	-0.00373264
0.334051	0.000238611	-0.0037531
0.334419	0.000252281	-0.00377264
0.334786	0.000267251	-0.00379116
0.335154	0.00028342	-0.00380854
0.335521	0.000300681	-0.00382468
0.335889	0.000318919	-0.00383949
0.336256	0.000338018	-0.0038529
0.336624	0.000357854	-0.00386483
0.336991	0.000378302	-0.00387524
0.337359	0.000399234	-0.00388406
0.337726	0.000420521	-0.00389127
0.338094	0.00044203	-0.00389684
0.338461	0.000463627	-0.00390074
0.338829	0.000485178	-0.00390296
0.339196	0.000506548	-0.00390351
0.339564	0.000527599	-0.0039024
0.339931	0.000548197	-0.00389964
0.340299	0.000568205	-0.00389526
0.340666	0.000587492	-0.00388931
0.341034	0.000605924	-0.00388184
0.341401	0.000623374	-0.0038729
0.341769	0.000639717	-0.00386258
0.342136	0.000654835	-0.00385096
0.342504	0.000668616	-0.00383813
0.342871	0.000680954	-0.0038242
0.343239	0.000691754	-0.00380928
0.343606	0.000700931	-0.0037935
0.343974	0.000708409	-0.00377699
0.344341	0.000714125	-0.00375989
0.344709	0.000718029	-0.00374234
0.345076	0.000720084	-0.0037245
0.345444	0.000720266	-0.0037065
0.345811	0.000718565	-0.00368851
0.346179	0.000714986	-0.00367068
0.346546	0.000709544	-0.00365315
0.346914	0.00070227	-0.00363607
0.347281	0.000693207	-0.00361958
0.347649	0.000682407	-0.00360383
0.348016	0.000669933	-0.00358893
0.348384	0.000655858	-0.00357501
0.348751	0.000640263	-0.00356219
0.349119	0.000623235	-0.00355057
0.349486	0.000604868	-0.00354024
0.349854	0.000585259	-0.00353131
0.350221	0.000564512	-0.00352384
0.350589	0.000542731	-0.00351793
0.350956	0.000520026	-0.00351363
0.351324	0.000496509	-0.003511
0.351691	0.000472292	-0.0035101
0.352059	0.000447493	-0.00351099
0.352426	0.000422232	-0.00351369
0.352793	0.000396632	-0.00351827
0.353161	0.00037082	-0.00352473
0.353528	0.000344929	-0.00353313
0.353896	0.000319094	-0.00354346
0.354263	0.000293458	-0.00355575
0.354631	0.000268169	-0.00357001
0.354998	0.000243381	-0.00358622
0.355366	0.000219253	-0.00360436
0.355733	0.000195949	-0.00362441
0.356101	0.000173637	-0.00364632
0.356468	0.000152489	-0.00367003
0.356836	0.000132676	-0.00369545
0.357203	0.000114368	-0.00372249
0.357571	9.77314e-05	-0.00375101
0.357938	8.29245e-05	-0.00378088
0.358306	7.00961e-05	-0.00381192
0.358673	5.93807e-05	-0.00384395
0.359041	5.0895e-05	-0.00387675
0.359408	4.47344e-05	-0.00391009
0.359776	4.0969e-05	-0.00394373
0.360143	3.96404e-05	-0.0039774
0.360511	4.07585e-05	-0.00401082
0.360878	4.42987e-05	-0.00404372
0.361246	5.01999e-05	-0.0040758
0.361613	5.83631e-05	-0.00410678
0.361981	6.86507e-05	-0.00413639
0.362348	8.08869e-05	-0.00416437
0.362716	9.48586e-05	-0.00419047
0.363083	0.000110317	-0.00421448
0.363451	0.000126983	-0.00423621
0.363818	0.000144547	-0.00425551
0.364186	0.000162677	-0.00427228
0.364553	0.000181024	-0.00428644
0.364921	0.000199227	-0.00429798
0.365288	0.000216921	-0.00430693
0.365656	0.000233742	-0.00431338
0.366023	0.000249338	-0.00431746
0.366391	0.000263372	-0.00431935
0.366758	0.000275535	-0.00431929
0.367126	0.000285547	-0.00431753
0.367493	0.000293167	-0.00431441
0.367861	0.000298198	-0.00431026
0.368228	0.000300491	-0.00430545
0.368596	0.00029995	-0.00430039
0.368963	0.000296534	-0.00429547
0.369331	0.000290257	-0.0042911
0.369698	0.000281191	-0.00428769
0.370066	0.000269463	-0.00428563
0.370433	0.000255252	-0.00428529
0.370801	0.000238789	-0.00428701
0.371168	0.000220346	-0.0042911
0.371536	0.000200238	-0.00429784
0.371903	0.000178809	-0.00430743
0.372271	0.000156432	-0.00432006
0.372638	0.000133496	-0.00433584
0.373006	0.000110398	-0.00435484
0.373373	8.75394e-05	-0.00437707
0.373741	6.53148e-05	-0.00440249
0.374108	4.41047e-05	-0.004431
0.374476	2.42694e-05	-0.00446247
0.374843	6.14205e-06	-0.00449671
0.375211	-9.97646e-06	-0.00453351
0.375578	-2.38221e-05	-0.00457259
0.375946	-3.5171e-05	-0.00461369
0.376313	-4.3842e-05	-0.0046565
0.376681	-4.96976e-05	-0.00470071
0.377048	-5.26442e-05	-0.004746
0.377416	-5.26309e-05	-0.00479206
0.377783	-4.96474e-05	-0.00483857
0.378151	-4.37215e-05	-0.00488524
0.378518	-3.49151e-05	-0.00493178
0.378886	-2.33197e-05	-0.00497795
0.379253	-9.05197e-06	-0.00502349
0.37962	7.75142e-06	-0.00506821
0.379988	2.69392e-05	-0.00511193
0.380355	4.83503e-05	-0.0051545
0.380723	7.18195e-05	-0.00519579
0.38109	9.71814e-05	-0.00523571
0.381458	0.000124275	-0.00527419
0.381825	0.000152947	-0.00531118
0.382193	0.000183054	-0.00534666
0.38256	0.000214469	-0.0053806
0.382928	0.000247076	-0.00541302
0.383295	0.000280777	-0.00544391
0.383663	0.000315487	-0.00547329
0.38403	0.000351138	-0.00550117
0.384398	0.000387676	-0.00552756
0.384765	0.000425058	-0.00555248
0.385133	0.00046325	-0.00557591
0.3855	0.000502228	-0.00559785
0.385868	0.000541971	-0.00561827
0.386235	0.000582461	-0.00563715
0.386603	0.000623678	-0.00565445
0.38697	0.000665599	-0.00567011
0.387338	0.000708197	-0.00568407
0.387705	0.000751433	-0.00569625
0.388073	0.000795262	-0.00570659
0.38844	0.000839624	-0.00571499
0.388808	0.000884449	-0.00572136
0.389175	0.000929651	-0.00572563
0.389543	0.000975132	-0.00572771
0.38991	0.00102078	-0.0057275
0.390278	0.00106646	-0.00572494
0.390645	0.00111205	-0.00571995
0.391013	0.00115738	-0.00571248
0.39138	0.00120229	-0.00570246
0.391748	0.00124662	-0.00568988
0.392115	0.00129017	-0.00567469
0.392483	0.00133275	-0.00565689
0.39285	0.00137418	-0.00563649
0.393218	0.00141424	-0.0056135
0.393585	0.00145274	-0.00558796
0.393953	0.00148946	-0.00555992
0.39432	0.00152419	-0.00552946
0.394688	0.00155673	-0.00549667
0.395055	0.00158685	-0.00546164
0.395423	0.00161437	-0.00542451
0.39579	0.00163906	-0.00538543
0.396158	0.00166074	-0.00534454
0.396525	0.0016792	-0.00530205
0.396893	0.00169427	-0.00525816
0.39726	0.00170576	-0.00521308
0.397628	0.00171352	-0.00516708
0.397995	0.00171739	-0.00512042
0.398363	0.00171725	-0.0050734
0.39873	0.00171299	-0.00502633
0.399098	0.00170452	-0.00497954
0.399465	0.00169178	-0.00493339
0.399833	0.00167475	-0.00488825
0.4002	0.00165342	-0.0048445
0.400568	0.00162785	-0.00480254
0.400935	0.00159812	-0.00476278
0.401303	0.00156435	-0.00472563
0.40167	0.00152671	-0.00469149
0.402038	0.00148542	-0.00466078
0.402405	0.00144076	-0.00463388
0.402773	0.00139303	-0.00461116
0.40314	0.0013426	-0.00459298
0.403508	0.00128987	-0.00457965
0.403875	0.00123531	-0.00457146
0.404243	0.0011794	-0.00456863
0.40461	0.00112267	-0.00457136
0.404978	0.00106569	-0.00457977
0.405345	0.00100905	-0.00459394
0.405713	0.000953332	-0.00461385
0.40608	0.000899162	-0.00463945
0.406448	0.00084715	-0.0046706
0.406815	0.000797899	-0.00470707
0.407182	0.000751996	-0.00474859
0.40755	0.000709998	-0.0047948
0.407917	0.000672426	-0.00484526
0.408285	0.000639754	-0.00489948
0.408652	0.000612401	-0.0049569
0.40902	0.000590722	-0.00501692
0.409387	0.000574998	-0.00507888
0.409755	0.000565436	-0.00514209
0.410122	0.000562156	-0.00520582
0.41049	0.000565191	-0.00526933
0.410857	0.000574484	-0.00533188
0.411225	0.000589884	-0.00539272
0.411592	0.00061115	-0.00545114
0.41196	0.00063795	-0.00550643
0.412327	0.000669866	-0.00555794
0.412695	0.000706398	-0.00560508
0.413062	0.000746968	-0.0056473
0.41343	0.000790936	-0.00568413
0.413797	0.000837598	-0.00571519
0.414165	0.000886207	-0.00574019
0.414532	0.000935975	-0.00575892
0.4149	0.000986094	-0.00577128
0.415267	0.00103574	-0.00577728
0.415635	0.0010841	-0.00577702
0.416002	0.00113037	-0.00577072
0.41637	0.00117378	-0.00575869
0.416737	0.00121359	-0.00574134
0.417105	0.00124913	-0.0057192
0.417472	0.0012798	-0.00569284
0.41784	0.00130506	-0.00566293
0.418207	0.00132449	-0.00563023
0.418575	0.00133774	-0.00559551
0.418942	0.00134457	-0.00555961
0.41931	0.00134487	-0.0055234
0.419677	0.00133863	-0.00548775
0.420045	0.00132594	-0.00545352
0.420412	0.00130704	-0.00542158
0.42078	0.00128225	-0.00539275
0.421147	0.00125203	-0.0053678
0.421515	0.00121692	-0.00534745
0.421882	0.00117755	-0.00533232
0.42225	0.00113465	-0.00532297
0.422617	0.00108902	-0.00531984
0.422985	0.0010415	-0.00532327
0.423352	0.000992978	-0.00533347
0.42372	0.000944381	-0.00535055
0.424087	0.00089663	-0.00537447
0.424455	0.000850644	-0.00540507
0.424822	0.000807311	-0.00544208
0.42519	0.000767478	-0.0054851
0.425557	0.000731931	-0.0055336
0.425925	0.000701379	-0.00558695
0.426292	0.000676439	-0.00564446
0.42666	0.000657624	-0.0057053
0.427027	0.000645332	-0.00576863
0.427395	0.000639835	-0.00583351
0.427762	0.000641276	-0.00589901
0.42813	0.000649662	-0.00596417
0.428497	0.000664864	-0.00602803
0.428865	0.00068662	-0.00608967
0.429232	0.000714536	-0.00614821
0.4296	0.0007481	-0.00620284
0.429967	0.000786686	-0.00625282
0.430335	0.000829569	-0.00629752
0.430702	0.000875943	-0.00633642
0.43107	0.000924933	-0.00636911
0.431437	0.000975619	-0.00639533
0.431805	0.00102705	-0.00641494
0.432172	0.00107827	-0.00642796
0.43254	0.00112834	-0.00643453
0.432907	0.00117636	-0.00643493
0.433275	0.00122146	-0.00642959
0.433642	0.00126289	-0.00641904
0.434009	0.00129994	-0.00640391
0.434377	0.00133205	-0.00638495
0.434744	0.00135875	-0.00636296
0.435112	0.00137972	-0.0063388
0.435479	0.00139476	-0.00631336
0.435847	0.00140382	-0.00628757
0.436214	0.00140699	-0.00626231
0.436582	0.0014045	-0.00623845
0.436949	0.00139668	-0.00621683
0.437317	0.00138401	-0.00619817
0.437684	0.00136708	-0.00618315
0.438052	0.00134654	-0.00617231
0.438419	0.00132314	-0.0061661
0.438787	0.00129767	-0.00616482
0.439154	0.00127097	-0.00616866
0.439522	0.00124385	-0.00617765
0.439889	0.00121716	-0.00619172
0.440257	0.00119168	-0.00621063
0.440624	0.00116815	-0.00623405
0.440992	0.00114724	-0.00626151
0.441359	0.00112952	-0.00629246
0.441727	0.00111546	-0.00632626
0.442094	0.00110543	-0.00636221
0.442462	0.00109966	-0.00639956
0.442829	0.00109825	-0.00643754
0.443197	0.00110118	-0.00647539
0.443564	0.0011083	-0.00651234
0.443932	0.00111932	-0.00654769
0.444299	0.00113387	-0.00658079
0.444667	0.00115143	-0.00661105
0.445034	0.00117145	-0.00663801
0.445402	0.00119325	-0.00666127
0.445769	0.00121615	-0.00668059
0.446137	0.0012394	-0.00669581
0.446504	0.00126225	-0.00670694
0.446872	0.00128397	-0.00671407
0.447239	0.00130383	-0.00671745
0.447607	0.00132119	-0.00671741
0.447974	0.00133544	-0.00671442
0.448342	0.00134606	-0.00670901
0.448709	0.00135265	-0.00670182
0.449077	0.00135487	-0.00669351
0.449444	0.00135255	-0.00668482
0.449812	0.00134558	-0.00667649
0.450179	0.00133403	-0.00666927
0.450547	0.00131803	-0.0066639
0.450914	0.00129788	-0.00666108
0.451282	0.00127394	-0.00666145
0.451649	0.00124669	-0.0066656
0.452017	0.00121669	-0.00667403
0.452384	0.00118456	-0.00668714
0.452752	0.00115099	-0.00670523
0.453119	0.00111668	-0.0067285
0.453487	0.00108238	-0.00675704
0.453854	0.0010488	-0.00679083
0.454222	0.00101668	-0.00682972
0.454589	0.000986684	-0.00687348
0.454957	0.000959454	-0.00692178
0.455324	0.00093556	-0.00697421
0.455692	0.000915504	-0.00703026
0.456059	0.000899704	-0.00708938
0.456427	0.000888489	-0.00715098
0.456794	0.000882097	-0.00721443
0.457162	0.000880669	-0.00727906
0.457529	0.000884252	-0.00734423
0.457897	0.000892801	-0.0074093
0.458264	0.000906183	-0.00747365
0.458632	0.000924185	-0.00753669
0.458999	0.000946522	-0.00759789
0.459367	0.000972845	-0.00765678
0.459734	0.00100275	-0.00771291
0.460102	0.00103579	-0.00776596
0.460469	0.0010715	-0.00781563
0.460837	0.00110937	-0.00786171
0.461204	0.0011489	-0.00790406
0.461571	0.00118958	-0.00794261
0.461939	0.00123092	-0.00797735
0.462306	0.00127244	-0.00800834
0.462674	0.00131367	-0.00803569
0.463041	0.00135421	-0.00805957
0.463409	0.00139365	-0.00808017
0.463776	0.00143164	-0.00809775
0.464144	0.00146789	-0.00811257
0.464511	0.00150211	-0.00812493
0.464879	0.00153408	-0.00813515
0.465246	0.00156362	-0.00814357
0.465614	0.00159059	-0.0081505
0.465981	0.00161487	-0.00815631
0.466349	0.0016364	-0.00816132
0.466716	0.00165515	-0.00816588
0.467084	0.00167113	-0.00817031
0.467451	0.00168435	-0.00817494
0.467819	0.00169489	-0.00818009
0.468186	0.00170283	-0.00818606
0.468554	0.0017083	-0.00819313
0.468921	0.00171143	-0.00820159
0.469289	0.00171239	-0.0082117
0.469656	0.00171139	-0.00822369
0.470024	0.00170862	-0.0082378
0.470391	0.00170434	-0.00825423
0.470759	0.0016988	-0.00827315
0.471126	0.00169229	-0.00829473
0.471494	0.00168511	-0.00831908
0.471861	0.00167757	-0.0083463
0.472229	0.00167	-0.00837644
0.472596	0.00166276	-0.00840952
0.472964	0.00165617	-0.00844551
0.473331	0.0016506	-0.00848435
0.473699	0.00164639	-0.00852592
0.474066	0.00164385	-0.00857007
0.474434	0.00164332	-0.00861658
0.474801	0.00164508	-0.00866522
0.475169	0.00164938	-0.00871567
0.475536	0.00165644	-0.00876761
0.475904	0.00166644	-0.00882067
0.476271	0.00167948	-0.00887446
0.476639	0.00169563	-0.00892855
0.477006	0.00171489	-0.00898252
0.477374	0.00173718	-0.00903592
0.477741	0.00176237	-0.00908834
0.478109	0.00179024	-0.00913935
0.478476	0.00182052	-0.00918858
0.478844	0.00185287	-0.00923569
0.479211	0.00188689	-0.00928037
0.479579	0.00192211	-0.0093224
0.479946	0.00195805	-0.00936161
0.480314	0.00199416	-0.00939792
0.480681	0.00202988	-0.00943133
0.481049	0.00206464	-0.00946194
0.481416	0.00209788	-0.00948993
0.481784	0.00212904	-0.00951559
0.482151	0.00215759	-0.0095393
0.482519	0.00218308	-0.00956152
0.482886	0.00220508	-0.00958282
0.483254	0.00222327	-0.00960382
0.483621	0.00223739	-0.00962525
0.483989	0.00224731	-0.00964785
0.484356	0.00225298	-0.00967244
0.484724	0.00225448	-0.00969986
0.485091	0.00225204	-0.00973094
0.485459	0.00224599	-0.00976653
0.485826	0.0022368	-0.00980745
0.486194	0.00222507	-0.00985447
0.486561	0.00221151	-0.0099083
0.486929	0.00219699	-0.00996957
0.487296	0.00218244	-0.0100388
0.487664	0.00216891	-0.0101165
0.488031	0.00215755	-0.0102028
0.488398	0.00214955	-0.0102979
0.488766	0.00214616	-0.0104019
0.489133	0.00214867	-0.0105145
0.489501	0.00215837	-0.0106354
0.489868	0.00217654	-0.0107642
0.490236	0.00220441	-0.0109
0.490603	0.00224318	-0.0110421
0.490971	0.00229396	-0.0111895
0.491338	0.00235773	-0.0113409
0.491706	0.00243539	-0.0114951
0.492073	0.00252766	-0.0116505
0.492441	0.00263512	-0.0118056
0.492808	0.00275816	-0.0119588
0.493176	0.00289698	-0.0121083
0.493543	0.00305158	-0.0122522
0.493911	0.00322173	-0.0123887
0.494278	0.00340699	-0.0125161
0.494646	0.0036067	-0.0126325
0.495013	0.00381998	-0.0127362
0.495381	0.00404573	-0.0128254
0.495748	0.00428262	-0.0128986
0.496116	0.00452916	-0.0129544
0.496483	0.00478364	-0.0129915
0.496851	0.00504421	-0.0130088
0.497218	0.00530886	-0.0130055
0.497586	0.00557547	-0.0129808
0.497953	0.00584182	-0.0129344
0.498321	0.00610563	-0.0128661
0.498688	0.00636459	-0.012776
0.499056	0.0066164	-0.0126646
0.499423	0.00685877	-0.0125324
0.499791	0.00708952	-0.0123803
0.500158	0.00730652	-0.0122096
0.500526	0.00750783	-0.0120217
0.500893	0.00769163	-0.0118182
0.501261	0.00785635	-0.0116009
0.501628	0.00800059	-0.0113721
0.501996	0.00812324	-0.0111337
0.502363	0.00822342	-0.0108883
0.502731	0.00830058	-0.0106381
0.503098	0.00835442	-0.0103857
0.503466	0.00838495	-0.0101335
0.503833	0.0083925	-0.00988405
0.504201	0.00837765	-0.00963964
0.504568	0.00834131	-0.0094026
0.504936	0.00828462	-0.00917506
0.505303	0.00820897	-0.00895899
0.505671	0.00811598	-0.00875615
0.506038	0.00800745	-0.00856807
0.506406	0.00788532	-0.00839604
0.506773	0.00775168	-0.00824104
0.507141	0.00760866	-0.0081038
0.507508	0.00745844	-0.00798475
0.507876	0.00730319	-0.00788403
0.508243	0.00714505	-0.00780148
0.508611	0.00698605	-0.0077367
0.508978	0.00682811	-0.00768901
0.509346	0.00667299	-0.00765752
0.509713	0.00652227	-0.00764112
0.510081	0.0063773	-0.00763854
0.510448	0.00623921	-0.00764837
0.510816	0.00610889	-0.00766912
0.511183	0.00598695	-0.00769923
0.511551	0.00587377	-0.00773712
0.511918	0.00576947	-0.00778126
0.512286	0.00567391	-0.00783016
0.512653	0.00558675	-0.00788244
0.513021	0.00550744	-0.00793685
0.513388	0.00543525	-0.00799232
0.513756	0.0053693	-0.00804794
0.514123	0.00530862	-0.00810303
0.514491	0.00525216	-0.00815713
0.514858	0.00519882	-0.00820998
0.515225	0.00514753	-0.00826157
0.515593	0.00509726	-0.00831212
0.51596	0.00504706	-0.00836203
0.516328	0.00499609	-0.00841192
0.516695	0.00494366	-0.00846255
0.517063	0.00488927	-0.00851483
0.51743	0.0048326	-0.00856979
0.517798	0.00477355	-0.00862852
0.518165	0.00471225	-0.00869215
0.518533	0.00464904	-0.00876178
0.5189	0.00458451	-0.00883849
0.519268	0.00451945	-0.00892329
0.519635	0.00445487	-0.00901703
0.520003	0.00439193	-0.00912045
0.52037	0.00433198	-0.00923407
0.520738	0.00427648	-0.00935824
0.521105	0.00422699	-0.00949305
0.521473	0.00418512	-0.00963835
0.52184	0.00415251	-0.00979376
0.522208	0.00413076	-0.00995861
0.522575	0.00412143	-0.010132
0.522943	0.00412595	-0.0103128
0.52331	0.00414564	-0.0104996
0.523678	0.00418164	-0.0106909
0.524045	0.00423488	-0.0108848
0.524413	0.00430606	-0.0110795
0.52478	0.00439565	-0.0112729
0.525148	0.00450384	-0.011463
0.525515	0.00463053	-0.0116474
0.525883	0.00477536	-0.0118242
0.52625	0.00493769	-0.0119911
0.526618	0.00511658	-0.0121462
0.526985	0.00531086	-0.0122874
0.527353	0.0055191	-0.012413
0.52772	0.00573965	-0.0125213
0.528088	0.00597066	-0.012611
0.528455	0.00621014	-0.0126809
0.528823	0.00645593	-0.01273
0.52919	0.0067058	-0.0127577
0.529558	0.00695744	-0.0127634
0.529925	0.00720851	-0.0127472
0.530293	0.00745668	-0.0127092
0.53066	0.00769968	-0.0126497
0.531028	0.00793527	-0.0125693
0.531395	0.00816134	-0.0124691
0.531763	0.00837591	-0.01235
0.53213	0.00857713	-0.0122135
0.532498	0.00876333	-0.012061
0.532865	0.00893304	-0.0118941
0.533233	0.00908496	-0.0117147
0.5336	0.009218	-0.0115245
0.533968	0.00933129	-0.0113256
0.534335	0.00942416	-0.0111199
0.534703	0.00949615	-0.0109094
0.53507	0.00954699	-0.0106962
0.535438	0.0095766	-0.0104823
0.535805	0.00958509	-0.0102696
0.536173	0.00957275	-0.0100602
0.53654	0.00954002	-0.00985579
0.536908	0.00948748	-0.0096583
0.537275	0.00941585	-0.00946943
0.537643	0.00932601	-0.00929085
0.53801	0.0092189	-0.00912412
0.538378	0.00909561	-0.00897074
0.538745	0.00895733	-0.00883209
0.539113	0.00880533	-0.00870951
0.53948	0.00864099	-0.00860421
0.539848	0.00846578	-0.00851732
0.540215	0.00828124	-0.00844987
0.540583	0.00808904	-0.0084028
0.54095	0.00789092	-0.00837693
0.541318	0.0076887	-0.00837298
0.541685	0.00748431	-0.00839152
0.542053	0.00727978	-0.008433
0.54242	0.0070772	-0.00849771
0.542787	0.00687874	-0.00858578
0.543155	0.00668668	-0.00869712
0.543522	0.00650331	-0.00883148
0.54389	0.00633099	-0.00898835
0.544257	0.00617209	-0.009167
0.544625	0.006029	-0.00936644
0.544992	0.00590406	-0.00958539
0.54536	0.00579954	-0.00982233
0.545727	0.00571764	-0.0100754
0.546095	0.0056604	-0.0103425
0.546462	0.00562968	-0.0106213
0.54683	0.00562715	-0.010909
0.547197	0.00565418	-0.0112027
0.547565	0.00571186	-0.0114993
